index,trackId,title,duration,status,charCount,segments,transcriptFile,error,publishedAt,playCount
93,597991909,20221219投资基本功，建立自己的投资系统,2787,unavailable,0,0,transcripts/093_597991909.md,"aiDoc unavailable for track 597991909: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:27"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:28"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:29"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:29"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:30"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:30"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2022-12-19 11:59:31,2862
94,599339262,20221225投资的基础逻辑，再谈轮动,2750,ok,5618,22,transcripts/094_599339262.md,,2022-12-25 12:45:14,2697
95,643218206,20230116投资漫谈,3283,ok,8364,32,transcripts/095_643218206.md,,2023-06-21 22:04:59,2211
96,643220403,20230131再谈复利,3051,ok,8994,33,transcripts/096_643220403.md,,2023-06-21 22:12:57,2299
97,643224570,20230201复利的威力,2780,ok,7947,27,transcripts/097_643224570.md,,2023-06-21 22:28:23,2310
98,643226482,20230205读谢士英著（我45岁学存股）体会,3913,unavailable,0,0,transcripts/098_643226482.md,"aiDoc unavailable for track 643226482: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:41"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:42"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:42"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:43"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:44"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:44"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2023-06-21 14:36:36,3540
99,643278945,20230206买房还是投资,3630,unavailable,0,0,transcripts/099_643278945.md,"aiDoc unavailable for track 643278945: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:55"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:56"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:57"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:57"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:58"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:01:58"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2023-06-21 22:27:06,2561
100,643279669,20230211投资闲谈,3747,unavailable,0,0,transcripts/100_643279669.md,"aiDoc unavailable for track 643279669: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:09"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:10"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:11"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:12"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:13"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:14"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2023-06-21 22:30:47,2473
101,643280287,20230217持股收息正复利前行,3419,ok,10002,38,transcripts/101_643280287.md,,2023-06-22 06:34:43,2454
102,643337709,20230223投资大智慧,1315,ok,4111,14,transcripts/102_643337709.md,,2023-06-22 13:11:53,1893
103,643338116,20230309闲聊股息,2340,ok,6494,25,transcripts/103_643338116.md,,2023-06-22 13:15:46,2153
104,643338503,20230318投资闲聊,2546,ok,6828,25,transcripts/104_643338503.md,,2023-06-22 13:20:48,2098
105,643348405,20230428普通人的投资之路,1484,ok,3666,14,transcripts/105_643348405.md,,2023-06-22 14:49:54,2135
106,643348873,20230608投资的底层逻辑,1601,ok,4101,14,transcripts/106_643348873.md,,2023-06-22 14:53:46,1997
107,643349290,20230619投资闲聊回顾过去的选股经历,2398,ok,6238,22,transcripts/107_643349290.md,,2023-06-22 14:57:32,2360
108,643420682,2_20230621对商业模式，保险行业的一些认识,2118,ok,5525,23,transcripts/108_643420682.md,,2023-06-22 23:11:10,2185
109,643658033,20230624巴老话语,2104,ok,5740,23,transcripts/109_643658033.md,,2023-06-24 08:49:56,2226
110,646656343,4_20230705复利,1421,ok,3725,13,transcripts/110_646656343.md,,2023-07-06 20:39:19,2090
111,650280100,20230720分享巴老投资历程,2201,ok,5569,19,transcripts/111_650280100.md,,2023-07-20 23:36:49,2221
112,650984826,20230723真正的投资之路,1888,ok,4423,18,transcripts/112_650984826.md,,2023-07-23 23:30:14,2197
113,651222953,20230724几只股票一壶茶，分红攒股度年华,894,ok,1895,8,transcripts/113_651222953.md,,2023-07-24 20:16:46,2115
114,651233125,20230724轮动,1243,ok,3434,13,transcripts/114_651233125.md,,2023-07-24 20:56:21,2120
115,652585596,20230729巴老芒格老（满满干货）,3293,ok,8516,30,transcripts/115_652585596.md,,2023-07-29 22:05:58,2888
116,653030608,20230730谈中国信达,1359,ok,3328,11,transcripts/116_653030608.md,,2023-07-31 21:38:22,2438
117,653032116,20230731不良资产处置行业AMC,1960,ok,5185,20,transcripts/117_653032116.md,,2023-07-31 21:44:40,2439
118,656826786,20230809分红复投，积攒股权，正复利前行,2298,ok,5879,24,transcripts/118_656826786.md,,2023-08-15 15:32:53,2533
119,656962954,2023813金融的本质,3319,ok,9310,34,transcripts/119_656962954.md,,2023-08-16 07:08:18,3462
120,656963319,20230813股权是真正的财富,2506,ok,7410,30,transcripts/120_656963319.md,,2023-08-16 07:11:21,2577
121,656966913,2023814股权就是财富，相信复利,3494,preview,333,12,transcripts/121_656966913.md,"aiDoc unavailable for track 656966913: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:25"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:25"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:26"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:27"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:27"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:28"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2023-08-15 23:36:19,4462
122,657085860,20230815股权信仰,2811,ok,7925,28,transcripts/122_657085860.md,,2023-08-16 17:47:42,2266
123,657111713,20230816正确的认知股市★,2728,ok,7511,29,transcripts/123_657111713.md,,2023-08-16 19:33:41,2175
124,657687280,20230818圆融无碍,2465,unavailable,0,0,transcripts/124_657687280.md,"aiDoc unavailable for track 657687280: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:38"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:39"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:40"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:40"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:41"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:42"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2023-08-18 06:11:11,2193
125,658300381,20230819企业的估值,3615,ok,9232,37,transcripts/125_658300381.md,,2023-08-19 23:02:52,2310
126,658434895,20230820月线高位低位，企业层面，市场估值，分红,4893,ok,13478,45,transcripts/126_658434895.md,,2023-08-20 09:59:00,3067
127,658639271,20230820（下）接上午音频，投资的底层逻辑,3550,ok,10393,38,transcripts/127_658639271.md,,2023-08-20 21:06:07,2440
128,659075428,20230822投资好比做生意，脚踏实地不要好高骛远,2384,ok,6370,24,transcripts/128_659075428.md,,2023-08-22 17:09:48,2094
129,659142427,20230822股市投资的风险,2511,ok,7103,23,transcripts/129_659142427.md,,2023-08-22 22:43:01,2151
130,659370807,20230823 信达,2763,ok,7995,30,transcripts/130_659370807.md,,2023-08-23 20:47:14,2486
131,659570842,20230824信达资产.mp3,1569,ok,4439,18,transcripts/131_659570842.md,,2023-08-24 17:06:22,1952
132,659631440,20230824财富的规律,2762,ok,8057,29,transcripts/132_659631440.md,,2023-08-24 21:33:23,2246
133,660212167,20230826罗杰斯和索罗斯70年代的一次投资经历,2233,ok,6581,25,transcripts/133_660212167.md,,2023-08-26 22:30:24,1742
134,660342744,20230826核废水对海洋产业的影响,1564,ok,4409,14,transcripts/134_660342744.md,,2023-08-27 09:22:27,1479
135,660347440,20230827人的品性，慢慢变富,2212,unavailable,0,0,transcripts/135_660347440.md,"aiDoc unavailable for track 660347440: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:52"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:53"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:53"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:54"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:55"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:02:55"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2023-08-27 01:43:25,2118
136,660471728,20230827美元，人民币，汇率,2405,ok,7179,30,transcripts/136_660471728.md,,2023-08-27 17:33:38,1673
137,660635608,20230828解读偏股型基金指数,3196,ok,8386,30,transcripts/137_660635608.md,,2023-08-28 11:26:36,1933
138,660874311,20230829上，对破净破发分红制度政策的理解,2431,ok,7026,28,transcripts/138_660874311.md,,2023-08-29 10:17:31,2003
139,660883444,20230829下，对破净破发分红制度政策的理解,2460,ok,6988,27,transcripts/139_660883444.md,,2023-08-29 10:55:33,2026
140,661288209,20230830净资产,3539,ok,9352,34,transcripts/140_661288209.md,,2023-08-30 19:52:23,2688
141,661424864,20230831复利,6279,ok,17319,62,transcripts/141_661424864.md,,2023-08-31 08:57:13,3234
142,661991736,20230901企业成长,4069,ok,11592,44,transcripts/142_661991736.md,,2023-09-01 13:51:17,2295
143,662475507,20230902相信规律,2744,ok,7388,23,transcripts/143_662475507.md,,2023-09-02 18:21:05,2172
144,663179911,20230904分享巴老2014年致股东的信讲农场的故事,3702,ok,10548,36,transcripts/144_663179911.md,,2023-09-04 19:16:55,2063
145,663370449,20230905资金对股价的影响，股市本质是筹码博弈,4284,ok,11844,45,transcripts/145_663370449.md,,2023-09-05 13:32:40,2372
146,663637792,20230906周期,2950,ok,8199,34,transcripts/146_663637792.md,,2023-09-06 12:19:03,2022
147,663930647,20230907企业价值直线上升，股价曲线上下波动,4099,ok,10739,40,transcripts/147_663930647.md,,2023-09-07 12:14:20,2185
148,664092252,20230907 量化，国外资本主义，投资之路,2238,ok,6605,26,transcripts/148_664092252.md,,2023-09-07 23:52:09,1759
149,664376389,20230908美元,2536,unavailable,0,0,transcripts/149_664376389.md,"aiDoc unavailable for track 664376389: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:06"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:07"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:08"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:08"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:09"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:09"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2023-09-08 15:29:10,1795
150,664627816,20230909美元周期，美元债，日元，汇率,4329,unavailable,0,0,transcripts/150_664627816.md,"aiDoc unavailable for track 664627816: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:20"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:21"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:21"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:22"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:23"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:23"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2023-09-09 14:37:46,2343
151,664628989,20230909黄金，美元，股市投资的长期回报率,3377,ok,9950,39,transcripts/151_664628989.md,,2023-09-09 22:43:52,2122
152,664685188,20230910矛盾关系转化，因果关系，投资底层逻辑,3246,unavailable,0,0,transcripts/152_664685188.md,"aiDoc unavailable for track 664685188: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:34"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:35"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:36"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:36"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:37"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:37"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2023-09-10 00:59:15,3220
153,666781661,20230918投资的正路,4467,unavailable,0,0,transcripts/153_666781661.md,"aiDoc unavailable for track 666781661: web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:48"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:48"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:49"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; mobile-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:50"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-www HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:51"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""}; web-m HTTP404 ret=None code=None msg=No message available keys=['timestamp', 'status', 'error', 'message', 'path'] body={""timestamp"":""2026-08-17 11:03:51"",""status"":404,""error"":""Not Found"",""message"":""No message available"",""path"":""/anchor-works-web/aiDoc/page""} | HINT: aiDoc endpoint returned 404 from this network (common on GitHub Actions overseas IPs). Run fetch_aidoc.py on a China network/hotspot with the same Cookie.",2023-09-18 11:24:17,3356
154,667000536,20230919股市中的100倍股,2291,ok,6712,25,transcripts/154_667000536.md,,2023-09-19 18:23:23,2452
155,667224600,20230920接上回股市中的100倍股,3581,ok,10439,42,transcripts/155_667224600.md,,2023-09-20 16:21:30,2739
156,668217060,20230923股价低不低估和企业利润增不增长,3526,ok,10232,40,transcripts/156_668217060.md,,2023-09-23 09:25:26,2821
157,669420651,20230927逆向思维，老船王的故事,2680,ok,7454,29,transcripts/157_669420651.md,,2023-09-27 16:21:54,2480
158,669893475,20230929霍华德《周期》51分钟后半段,6899,ok,20076,69,transcripts/158_669893475.md,,2023-09-29 17:44:52,4054
159,670545943,20231002对股市的认知,1195,ok,3441,13,transcripts/159_670545943.md,,2023-10-02 17:23:12,2348
160,671166602,20231005地主炼成记,2842,ok,8877,35,transcripts/160_671166602.md,,2023-10-05 16:57:04,3068
